Date,Lake,Site,Lat,Long,Cyclops abyssorum (adults + copepodites I-V) ind/L,Cyclopidae nauplii ind/L,Cyclops vicinus (adults + copepodites I-V) ind/L,Copedods - Misc. ind/l,Eudiaptomus gracilis (adults + copepodites I-V) ind/L,Eudiaptomus nauplii ind/L,Daphnia hyalina ind/L,Bosmina longirostris ind/L,Bythotrephes longimanus ind/L,Leptodora kindtii ind/L,Chydoridae ind/L,Cyclopidae (total no. of Cyclopidae adults & copepodites I-V incl. C.abyssorum & C.vicinus) ind/L,Polyphemus pediculus ind/L,Ceriodaphnia sp. ind/L,Sampling method
18/4/2012,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
18/4/2012,Loch Leven,Sluices,56.18085,-3.334656,0,2.9,2.5,#N/A,0.8,0,0,0.8,0,0,0,2.5,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
30/4/2012,Loch Leven,Reed Bower,56.193745,-3.395932,4.1,12.9,4.9,#N/A,4.1,1.3,57.8,59.4,0,0,0,9,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
30/4/2012,Loch Leven,Sluices,56.18085,-3.334656,2.5,9.6,2.1,#N/A,4.2,0,14.2,6.8,0,0,0,4.6,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
14/5/2012,Loch Leven,Reed Bower,56.193745,-3.395932,8.1,23.4,1.1,#N/A,6.4,1.1,39.9,46.4,0,0,0,9.2,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
14/5/2012,Loch Leven,Sluices,56.18085,-3.334656,4.2,12.9,0,#N/A,1.7,1.3,5.8,28.3,0,0,0,4.2,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
28/5/2012,Loch Leven,Reed Bower,56.193745,-3.395932,0.6,0.5,1,#N/A,2.2,0.2,13.8,100,0,0,0,1.6,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
28/5/2012,Loch Leven,Sluices,56.18085,-3.334656,1.3,1.3,0.4,#N/A,0.8,0,2.9,14.2,0.4,0,0,1.7,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
25/6/2012,Loch Leven,Reed Bower,56.193745,-3.395932,1.5,0.3,0,#N/A,0.7,0.1,1.3,0,0.1,0,0,1.5,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
25/6/2012,Loch Leven,Sluices,56.18085,-3.334656,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
9/7/2012,Loch Leven,Reed Bower,56.193745,-3.395932,0.5,0.1,0,#N/A,0.1,0,15.3,0,0,0,0,0.5,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
9/7/2012,Loch Leven,Sluices,56.18085,-3.334656,0.8,0,0,#N/A,0.4,0,2.9,0,0,0,0,0.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
23/7/2012,Loch Leven,Reed Bower,56.193745,-3.395932,1.6,0,0,#N/A,0.9,3.4,1.3,0,0,0.1,0,1.6,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
23/7/2012,Loch Leven,Sluices,56.18085,-3.334656,0,0.4,0,#N/A,0,0,3.4,0,0,0,0,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
6/8/2012,Loch Leven,Reed Bower,56.193745,-3.395932,0.4,2.4,0,#N/A,5.7,1.3,1.2,0,0,0,0.4,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
6/8/2012,Loch Leven,Sluices,56.18085,-3.334656,1.3,0.8,0,#N/A,1.3,0,0.4,0,0,0,3.8,1.3,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
20/8/2012,Loch Leven,Reed Bower,56.193745,-3.395932,0.7,3.7,0,#N/A,2.9,7,2.4,0,0,0,0.7,0.7,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
20/8/2012,Loch Leven,Sluices,56.18085,-3.334656,5.4,2.3,0,#N/A,0.4,0.8,0.4,0,0,0,7.1,5.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
3/9/2012,Loch Leven,Reed Bower,56.193745,-3.395932,4.2,4.5,0,#N/A,10.7,2,2.5,0,0,0,0.3,4.2,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
3/9/2012,Loch Leven,Sluices,56.18085,-3.334656,2.1,2.5,0,#N/A,3.8,2.1,0.4,0,0,0,0.4,2.1,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
17/9/2012,Loch Leven,Reed Bower,56.193745,-3.395932,3.6,2.8,2.1,#N/A,18.2,1.1,0.7,0.1,0,0,0,5.7,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
17/9/2012,Loch Leven,Sluices,56.18085,-3.334656,1.3,1.7,0,#N/A,3.8,0,0,0,0,0,0,1.3,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
1/10/2012,Loch Leven,Reed Bower,56.193745,-3.395932,0,3,2.5,#N/A,6.6,2.1,0.7,0,0,0.1,0,2.5,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
1/10/2012,Loch Leven,Sluices,56.18085,-3.334656,0.4,2.1,0,#N/A,1.7,0.8,0,0,0,0,0,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
15/10/2012,Loch Leven,Reed Bower,56.193745,-3.395932,0,3.4,2.8,#N/A,3.8,2.9,0.7,0.3,0,0,0.1,2.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
15/10/2012,Loch Leven,Sluices,56.18085,-3.334656,0,0.4,0.8,#N/A,0.8,0.8,0.4,0,0,0,0,0.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
1/11/2012,Loch Leven,Reed Bower,56.193745,-3.395932,0,4.2,2.9,#N/A,2.8,1.2,0.1,0.4,0,0,0.1,2.9,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
1/11/2012,Loch Leven,Sluices,56.18085,-3.334656,0,1.7,2.1,#N/A,2.1,2.1,0,0,0,0,0,2.1,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
13/11/2012,Loch Leven,Sluices,56.18085,-3.334656,0,0.4,1.3,#N/A,4.6,1.7,0,0,0,0,0,1.3,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
27/11/2012,Loch Leven,Reed Bower,56.193745,-3.395932,0,3.8,5.7,#N/A,4.6,1.3,0.1,11.3,0,0,0,5.7,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
27/11/2012,Loch Leven,Sluices,56.18085,-3.334656,0,1.7,0.4,#N/A,4.2,0.8,0,5.8,0,0,0.4,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
11/12/2012,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
11/12/2012,Loch Leven,Sluices,56.18085,-3.334656,0,0.4,0.4,#N/A,0.4,0,0,0.8,0,0,0,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
8/1/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.5,2.7,#N/A,2.3,0.7,0,0.4,0,0,0,2.7,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
8/1/2013,Loch Leven,Sluices,56.18085,-3.334656,0,0.4,2.1,#N/A,0.8,0,0,0.4,0,0,0,2.1,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
24/1/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.1,0.8,#N/A,0.3,0.1,0,0.5,0,0,0,0.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
24/1/2013,Loch Leven,Sluices,56.18085,-3.334656,0,0,0,#N/A,0,0,0,0.4,0,0,0,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
5/2/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.4,2.5,#N/A,0.9,0.7,0,0.7,0,0,0.1,2.5,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
5/2/2013,Loch Leven,Sluices,56.18085,-3.334656,0,0.4,0.4,#N/A,0,0.8,0,0.4,0,0,0.4,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/2/2013,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/2/2013,Loch Leven,Sluices,56.18085,-3.334656,0,0,0.8,#N/A,0.4,0,0,2.5,0,0,0,0.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
5/3/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.1,0.3,#N/A,0.1,0.4,0,0.2,0,0,0,0.3,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
5/3/2013,Loch Leven,Sluices,56.18085,-3.334656,0,0.4,0,#N/A,0.8,0.4,0,0.4,0,0,0,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
26/3/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.5,0,#N/A,0.2,0.1,0,1.5,0,0,0.1,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
26/3/2013,Loch Leven,Sluices,56.18085,-3.334656,0,0,0,#N/A,0.4,0,0,1.3,0,0,0,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
1/4/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,0,0.5,#N/A,0.9,0.4,0,0.3,0,0,0,0.5,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
1/4/2013,Loch Leven,Sluices,56.18085,-3.334656,0,0,0,#N/A,0,0,0,0.8,0,0,0,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
15/4/2013,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
15/4/2013,Loch Leven,Sluices,56.18085,-3.334656,0,0.8,2.1,#N/A,0.8,0.4,0,0.4,0,0,0,2.1,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
29/4/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.6,0,#N/A,0.5,0.1,0,2.4,0,0,0.4,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
29/4/2013,Loch Leven,Sluices,56.18085,-3.334656,0,0,0.4,#N/A,0,0,0,1.3,0,0,0,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
13/5/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.9,1.4,#N/A,1.9,3.1,0.1,10.9,0,0,0.7,1.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
13/5/2013,Loch Leven,Sluices,56.18085,-3.334656,0,0.4,0.4,#N/A,0.8,1.7,0,3.3,0,0,0,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
27/5/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,13.1,5,#N/A,2.7,3.7,3.8,31.3,0,0,0,5,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
27/5/2013,Loch Leven,Sluices,56.18085,-3.334656,0,23.8,5.8,#N/A,1.2,7.9,1.6,50.8,0,0,2.1,5.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
10/6/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0.2,16.7,11.3,#N/A,17.7,8.8,87.1,209.2,0,0,0.2,11.5,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
10/6/2013,Loch Leven,Sluices,56.18085,-3.334656,0,32.7,15.6,#N/A,12.2,3.3,84.5,220.6,0,0,0.6,15.6,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
24/6/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.5,0.3,#N/A,2.8,1.5,21.2,13.8,0,0,0,0.3,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
24/6/2013,Loch Leven,Sluices,56.18085,-3.334656,0,1.7,4.4,#N/A,8.3,3.3,34.4,28.9,0,0,0,4.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
8/7/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0.6,0.9,0.6,#N/A,2.1,2.6,19.8,0.6,0,0,0,1.2,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
8/7/2013,Loch Leven,Sluices,56.18085,-3.334656,0,22.2,0,#N/A,1.1,1.7,11.1,2.8,0,0,0.6,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
25/7/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.3,0.1,#N/A,0.5,0.3,1.3,0,0,0,0,0.1,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
25/7/2013,Loch Leven,Sluices,56.18085,-3.334656,0,2.1,0.4,#N/A,2.9,2.1,2.5,0,0,0,0,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
5/8/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.8,0.9,#N/A,1.6,0.8,1.1,0,0,0.1,0,0.9,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
5/8/2013,Loch Leven,Sluices,56.18085,-3.334656,0,2.1,0.4,#N/A,0.8,0.8,0.8,0,0,0,0,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/8/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.4,5.9,#N/A,5,0.5,1.6,0.4,0,0.1,0,5.9,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/8/2013,Loch Leven,Sluices,56.18085,-3.334656,0,0.4,0,#N/A,0.4,0.8,0.4,0.8,0,0,0,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
2/9/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,1.4,0.7,#N/A,1.6,0.4,1.2,0.4,0,0.1,0,0.7,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
2/9/2013,Loch Leven,Sluices,56.18085,-3.334656,0.4,0.9,0,#N/A,0.6,0.4,0,1.3,0,0,0,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
18/9/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,1.1,1.8,#N/A,2.1,1.1,1.5,0.6,0,0,0,1.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
18/9/2013,Loch Leven,Sluices,56.18085,-3.334656,0,1.2,1.7,#N/A,0.7,1.7,0.8,0.8,0,0,0,1.7,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
30/9/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,5.7,2.4,#N/A,2.3,4.8,3.8,0.9,0,0,0,2.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
30/9/2013,Loch Leven,Sluices,56.18085,-3.334656,0,2.1,2.5,#N/A,1.3,0.4,2.1,0,0,0,0,2.5,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
14/10/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,3.3,2.3,#N/A,0.8,0,4.9,0,0,0,0,2.3,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
14/10/2013,Loch Leven,Sluices,56.18085,-3.334656,0,3.3,0.4,#N/A,0.8,0,0.8,0,0,0,0,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
29/10/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,2.7,2,#N/A,2.5,0.1,25.7,0,0,0,0,2,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
29/10/2013,Loch Leven,Sluices,56.18085,-3.334656,0,2.5,0.8,#N/A,0.4,0.4,2.1,0,0,0,0,0.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
12/11/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,1.1,1.7,#N/A,1.6,0.1,17.2,0.3,0,0,0.1,1.7,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
12/11/2013,Loch Leven,Sluices,56.18085,-3.334656,0,2.1,4.2,#N/A,0.8,0.4,12.9,0.4,0,0,0,4.2,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
26/11/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.7,0.8,#N/A,1.1,1.3,4.9,0.1,0,0,0,0.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
26/11/2013,Loch Leven,Sluices,56.18085,-3.334656,0,0,0.4,#N/A,0,0.4,2.1,0,0,0,0,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
10/12/2013,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.2,0.1,#N/A,0.8,0.3,1.1,0.2,0,0,0,0.1,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
10/12/2013,Loch Leven,Sluices,56.18085,-3.334656,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
7/1/2014,Loch Leven,Reed Bower,56.193745,-3.395932,0,1.2,0.1,#N/A,0.5,0,0.3,0,0,0,0.1,0.1,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
7/1/2014,Loch Leven,Sluices,56.18085,-3.334656,0,1.7,0,#N/A,1.3,0,0.8,0,0,0,0,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
21/1/2014,Loch Leven,Reed Bower,56.193745,-3.395932,0,1.5,0,#N/A,0.1,0.1,0.8,0,0,0,0,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
21/1/2014,Loch Leven,Sluices,56.18085,-3.334656,0,0.8,0.4,#N/A,0.8,0.8,3.3,0,0,0,0,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
4/2/2014,Loch Leven,Reed Bower,56.193745,-3.395932,0,1.5,0.3,#N/A,0.5,0.3,2.8,0,0,0,0.1,0.3,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
4/2/2014,Loch Leven,Sluices,56.18085,-3.334656,0,0.8,0.4,#N/A,0.8,0,0.8,0,0,0,0,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
4/3/2014,Loch Leven,Reed Bower,56.193745,-3.395932,0,1.3,1,#N/A,0.3,0.2,0.9,0,0,0,0.1,1,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
4/3/2014,Loch Leven,Sluices,56.18085,-3.334656,0,0.4,0.8,#N/A,0,0,0.8,0.4,0,0,0,0.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
17/3/2014,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.9,1.4,#N/A,0.6,0.3,0.7,0,0,0,0.1,1.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
17/3/2014,Loch Leven,Sluices,56.18085,-3.334656,0,0.8,0.4,#N/A,1.3,0,0.8,0,0,0,0,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
31/3/2014,Loch Leven,Reed Bower,56.193745,-3.395932,0,1.9,1.5,#N/A,1.3,0.3,2.9,0.3,0,0,0,1.5,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
31/3/2014,Loch Leven,Sluices,56.18085,-3.334656,0,1.7,0.4,#N/A,1.3,0.4,0.4,0.4,0,0,0,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
14/4/2014,Loch Leven,Reed Bower,56.193745,-3.395932,0.9,11.9,5,#N/A,1.7,0.3,18.5,1.6,0,0,1,5.9,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
14/4/2014,Loch Leven,Sluices,56.18085,-3.334656,0,7.5,1.7,#N/A,0.4,0,2.9,0,0,0,0.4,1.7,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
28/4/2014,Loch Leven,Reed Bower,56.193745,-3.395932,3.3,3.3,2.6,#N/A,0.2,0,30,11.3,0,0,2.1,5.9,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
28/4/2014,Loch Leven,Sluices,56.18085,-3.334656,1.3,2.5,0.8,#N/A,0.4,0,4.2,5,0,0,3.8,2.1,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
12/5/2014,Loch Leven,Reed Bower,56.193745,-3.395932,1.2,5.5,1.4,#N/A,0.5,0.3,6.7,8.4,0,0,0.6,2.6,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
12/5/2014,Loch Leven,Sluices,56.18085,-3.334656,0.4,5,2.9,#N/A,0,0,5.8,5.4,0,0,1.7,3.3,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
26/5/2014,Loch Leven,Reed Bower,56.193745,-3.395932,2.5,5.5,2.6,#N/A,1.7,0.6,13.1,1.7,0,0.4,0.4,5.1,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
26/5/2014,Loch Leven,Sluices,56.18085,-3.334656,3.3,16.7,1.7,#N/A,2.9,2.1,2.5,0.4,0,0,0.8,5,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
9/6/2014,Loch Leven,Reed Bower,56.193745,-3.395932,1.4,2,0,#N/A,1.4,1.1,2.6,0.1,0.1,0,0,1.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
9/6/2014,Loch Leven,Sluices,56.18085,-3.334656,55,29.6,0,#N/A,28.8,7.5,7.5,0.4,0,0,0.8,55,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
23/6/2014,Loch Leven,Reed Bower,56.193745,-3.395932,2.1,1,0,#N/A,1.3,1.1,11.8,0,0.2,0.1,0,2.1,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
23/6/2014,Loch Leven,Sluices,56.18085,-3.334656,2.1,0,0,#N/A,0,0,1.7,0,0,0,0,2.1,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
7/7/2014,Loch Leven,Reed Bower,56.193745,-3.395932,1.5,4.7,0,#N/A,5,4.1,0.9,0,0,0,0,1.5,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
7/7/2014,Loch Leven,Sluices,56.18085,-3.334656,1.7,2.9,0,#N/A,1.3,2.5,3.3,0,0,0,0,1.7,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
21/7/2014,Loch Leven,Reed Bower,56.193745,-3.395932,1.1,6.1,0,#N/A,2.8,0.7,0.7,0,0,0.7,0,1.1,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
21/7/2014,Loch Leven,Sluices,56.18085,-3.334656,0,0.4,0,#N/A,0,0.8,78.3,0,0.4,0,0.4,1.7,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
4/8/2014,Loch Leven,Reed Bower,56.193745,-3.395932,1.2,0.3,0,#N/A,2.3,0,2.3,0,0,0.5,0.2,1.2,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
4/8/2014,Loch Leven,Sluices,56.18085,-3.334656,1.7,1.7,0,#N/A,2.5,0.4,0,0,0,0.4,0,1.7,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
18/8/2014,Loch Leven,Reed Bower,56.193745,-3.395932,1.4,2.5,0.1,#N/A,1.8,2.6,0.2,0,0,0,0,1.6,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
18/8/2014,Loch Leven,Sluices,56.18085,-3.334656,1.3,0.8,0,#N/A,1.3,3.3,0.4,0,0,0,0,1.3,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
1/9/2014,Loch Leven,Reed Bower,56.193745,-3.395932,1.7,4.8,0,#N/A,6.9,4.1,0.6,0,0,0,0.1,1.7,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
1/9/2014,Loch Leven,Sluices,56.18085,-3.334656,0,1.3,0,#N/A,3.3,1.3,0,0,0,0,0,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
15/9/2014,Loch Leven,Reed Bower,56.193745,-3.395932,0,3.8,1.2,#N/A,2.6,1,0.5,0.1,0,0,0,1.2,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
15/9/2014,Loch Leven,Sluices,56.18085,-3.334656,0,6.3,0.8,#N/A,1.7,0,0,0,0,0,0,0.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
1/10/2014,Loch Leven,Reed Bower,56.193745,-3.395932,0,15.8,3.6,#N/A,0.5,1.2,5.5,0,0,0,0,3.6,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
1/10/2014,Loch Leven,Sluices,56.18085,-3.334656,0,6.7,1.2,#N/A,0,0.8,0.8,0,0,0,0,1.2,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
13/10/2014,Loch Leven,Reed Bower,56.193745,-3.395932,0,6.6,7.6,#N/A,1.8,0.3,4.4,0,0,0,0,7.6,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
13/10/2014,Loch Leven,Sluices,56.18085,-3.334656,0,4.6,1.7,#N/A,0.8,1.3,0.4,0,0,0,0,1.7,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
28/10/2014,Loch Leven,Reed Bower,56.193745,-3.395932,0,6.3,5.2,#N/A,1.4,0.3,4,0,0,0,0,5.2,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
28/10/2014,Loch Leven,Sluices,56.18085,-3.334656,0,4.6,0.8,#N/A,0.4,0.4,0,0,0,0,0,0.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
1/11/2014,Loch Leven,Reed Bower,56.193745,-3.395932,0,10.4,5.4,#N/A,0.4,0.3,15.9,0.4,0,0,0,5.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
1/11/2014,Loch Leven,Sluices,56.18085,-3.334656,0,15.4,5.8,#N/A,2.5,0,2.5,0,0,0,0,5.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
26/11/2014,Loch Leven,Reed Bower,56.193745,-3.395932,0,14,2.6,#N/A,0.4,0.6,0.1,0.3,0,0,0,2.6,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
26/11/2014,Loch Leven,Sluices,56.18085,-3.334656,0,13.8,2.1,#N/A,1.3,0.8,0,0,0,0,0,2.1,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
12/12/2014,Loch Leven,Reed Bower,56.193745,-3.395932,0,8.3,2.1,#N/A,1.8,0.6,2.2,0.5,0,0,0,2.1,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
